"No","Type","Mentions","Date","Link","Media","Sentiment","Author","Followers","Comments","Likes","Shares","Retweeted","Replied","Favourited"
"4239","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:33","https://twitter.com/web/statuses/1629784725148532737","Twitter","Negative","@vvschocolateau (MillieÃ°ÂŸÂ¦Â‹)","49","0","0","0","0","0","0"
"4240","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:32","https://twitter.com/web/statuses/1629784721772408832","Twitter","Negative","@tyaraga (ÃªÂ¦Â ÃªÂ¦Â¶ÃªÂ¦ÂªÃªÂ¦Â‚ Ã¢Â˜Â®)","505","0","0","0","0","0","0"
"4241","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:30","https://twitter.com/web/statuses/1629784716407894016","Twitter","Negative","@akkazh (Firdaus Zaza)","27","0","0","0","0","0","0"
"4242","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:27","https://twitter.com/web/statuses/1629784703866904578","Twitter","Negative","@yxxn__y (na)","1005","0","0","0","0","0","0"
"4243","mention","solusinya childfree Ã°ÂŸÂ™ÂÃ°ÂŸÂÂ¼","2023-02-26 17:05:27","https://twitter.com/web/statuses/1629784701123858433","Twitter","Negative","@Ihsanmp (Ã°ÂŸÂÂ†)","314","0","0","0","0","0","0"
"4244","rt","RT Aku sih malah salut punya 56 milyar masih mau kerja. Setidaknya sekarang dia bisa fokus menikmati hartanya dgn childfree krn anaknya dipenjara Ã°ÂŸÂ¤Â [RE aan__]","2023-02-26 17:05:22","https://twitter.com/web/statuses/1629784679653199872","Twitter","Negative","@VianRK_25 (VianKoko)","1032","0","0","0","0","0","0"
"4245","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:16","https://twitter.com/web/statuses/1629784657255612416","Twitter","Negative","@mayahihuheho (NadjÃƒÂ¡ Mayasathi)","169","0","0","0","0","0","0"
"4246","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:05:16","https://twitter.com/web/statuses/1629784656995577856","Twitter","Negative","@Viikar_0 (Akbar ZulViikar)","490","0","0","0","0","0","0"
"4247","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:04:45","https://twitter.com/web/statuses/1629784526439456769","Twitter","Negative","@auawroraa (auuuuwww ngaww)","1042","0","0","0","0","0","0"
"4248","reply","@kegblgnunfaedh ya bener kata gitasav mending childfree dari pada nyusahin diri sendiri dan orang lain","2023-02-26 17:04:39","https://twitter.com/web/statuses/1629784501739204609","Twitter","Negative","@palvinyl (Ã¢ÂÂ„)","191","0","0","0","0","0","0"
"4249","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:04:27","https://twitter.com/web/statuses/1629784451923210240","Twitter","Negative","@IbethOctav (Elizabeth Siahaan)","1320","0","0","0","0","0","0"
"4250","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:04:18","https://twitter.com/web/statuses/1629784413608488960","Twitter","Negative","@piosajalah (piosajalah)","326","0","0","0","0","0","0"
"4251","rt","RT @AREAJULID Orang yang notabennya hidup tercukupi memilih childfree, tapi orang yang kurang mampu malah pengen punya banyak anak. Padahal mengurus anak dan mendidik juga gak mudah. [RE EIRENEISSANCE]","2023-02-26 17:03:34","https://twitter.com/web/statuses/1629784226378964992","Twitter","Positive","@xempurna (Ã™Â‹)","10257","0","0","0","0","0","0"
"4252","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:02:31","https://twitter.com/web/statuses/1629783965577138177","Twitter","Negative","@ulil_albabb (M. Ulil Albab)","430","0","0","0","0","0","0"
"4253","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:02:10","https://twitter.com/web/statuses/1629783876326535168","Twitter","Negative","@Gentar_Alam (Teduh Gentar Alam)","624","0","0","0","0","0","0"
"4254","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:01:59","https://twitter.com/web/statuses/1629783830264696833","Twitter","Negative","@Robby_Bathorie (Robby Bathorie)","424","0","0","0","0","0","0"
"4255","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:01:22","https://twitter.com/web/statuses/1629783673334800384","Twitter","Negative","@iqbaalazhar (Iqbal Azhar)","435","0","0","0","0","0","0"
"4256","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:00:58","https://twitter.com/web/statuses/1629783574743494657","Twitter","Negative","@planet_kerdil (wawawawa)","55","0","0","0","0","0","0"
"4257","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:00:44","https://twitter.com/web/statuses/1629783513133350913","Twitter","Negative","@winterraind (d)","25","0","0","0","0","0","0"
"4258","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 17:00:22","https://twitter.com/web/statuses/1629783420879654915","Twitter","Negative","@ranggapm (Muhamad, Rangga Prima.)","635","0","0","0","0","0","0"
"4259","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:59:55","https://twitter.com/web/statuses/1629783307444703232","Twitter","Negative","@aquasas3t (Nietzsche)","10","0","0","0","0","0","0"
"4260","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:59:49","https://twitter.com/web/statuses/1629783285890191360","Twitter","Negative","@Tyaswidiastt (Tyase~)","561","0","0","0","0","0","0"
"4261","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:57:47","https://twitter.com/web/statuses/1629782770355679233","Twitter","Negative","@JaimeKyungja (Budak baguer)","0","0","0","0","0","0","0"
"4262","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:57:04","https://twitter.com/web/statuses/1629782592940814337","Twitter","Negative","@eceysie (kara)","3","0","0","0","0","0","0"
"4263","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:54:52","https://twitter.com/web/statuses/1629782039846322176","Twitter","Negative","@VAssangga (otoyyy)","0","0","0","0","0","0","0"
"4264","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:54:18","https://twitter.com/web/statuses/1629781896640200705","Twitter","Negative","@mengetuk (floryn.)","463","0","0","0","0","0","0"
"4265","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:54:01","https://twitter.com/web/statuses/1629781825362210818","Twitter","Negative","@farchan25 (Pinkerton-ish Ã°ÂŸÂ”Â°)","34","0","0","0","0","0","0"
"4266","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:52:54","https://twitter.com/web/statuses/1629781545002352645","Twitter","Negative","@wahyustywnnn (Wahyu Setyawan)","20","0","0","0","0","0","0"
"4267","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:52:29","https://twitter.com/web/statuses/1629781437334560769","Twitter","Negative","@Budaksundaaaa (Budaksunda)","0","0","0","0","0","0","0"
"4268","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:52:23","https://twitter.com/web/statuses/1629781415108956160","Twitter","Negative","@Techiyurina463 (Netizen)","257","0","0","0","0","0","0"
"4269","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:51:58","https://twitter.com/web/statuses/1629781310029045760","Twitter","Negative","@emfikrialfiansh (Em)","291","0","0","0","0","0","0"
"4270","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:50:58","https://twitter.com/web/statuses/1629781055518679041","Twitter","Negative","@erickjiwono (Erick Jiwono)","255","0","0","0","0","0","0"
"4271","rt","RT Temenku yg sblm nikah milih childfree krna dia ada masalah sm mentalnya, kasian gamau kena anaknya katanya. Taunya kebobolan, skrng anaknya umur 6bulan dan dia bilang gini Ã°ÂŸÂ’Âš https://t.co/jSxoYMs5En [RE tanyarlfes]","2023-02-26 16:50:54","https://twitter.com/web/statuses/1629781041752989696","Twitter","Positive","@inisikaur33 (yourdandelion)","103","0","0","0","0","0","0"
"4272","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:50:49","https://twitter.com/web/statuses/1629781020949225474","Twitter","Negative","@yudhawiguna (yudha wiguna)","224","0","0","0","0","0","0"
"4273","reply","@Ayacintaku82 Childfree konsep manusia kekurangan oksigenÃ°ÂŸÂ˜Â‚","2023-02-26 16:50:12","https://twitter.com/web/statuses/1629780865059545089","Twitter","Negative","@sexy_killer404 (Ã°ÂÂŸÂ’Ã°ÂÂŸÂŽÃ°ÂÂŸÂ’ Ã°ÂÂÂÃ°ÂÂÂŽÃ°ÂÂÂ“ Ã°ÂÂÂ…Ã°ÂÂÂŽÃ°ÂÂÂ”Ã°Ã°ÂÂÂƒ)","3045","0","0","0","0","0","0"
"4274","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:49:56","https://twitter.com/web/statuses/1629780798395260933","Twitter","Negative","@cherin_che (Cherin Damayanti)","539","0","0","0","0","0","0"
"4275","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:49:08","https://twitter.com/web/statuses/1629780596846383104","Twitter","Negative","@jichasbt (sbt account only ! lelang on pinned yaÃ°ÂŸÂ’Â–)","505","0","0","0","0","0","0"
"4276","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:48:06","https://twitter.com/web/statuses/1629780336656945152","Twitter","Negative","@raihanb31408856 (Raihan Bagas J)","33","0","0","0","0","0","0"
"4277","rt","RT @AREAJULID Orang yang notabennya hidup tercukupi memilih childfree, tapi orang yang kurang mampu malah pengen punya banyak anak. Padahal mengurus anak dan mendidik juga gak mudah. [RE EIRENEISSANCE]","2023-02-26 16:47:45","https://twitter.com/web/statuses/1629780248861753346","Twitter","Positive","@sorrelavis (simbrunÃ°ÂŸÂ§Â˜Ã°ÂŸÂÂ»)","1021","0","0","0","0","0","0"
"4278","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:47:14","https://twitter.com/web/statuses/1629780118767034368","Twitter","Negative","@littlemoon123_ (Ã°ÂŸÂÂ¨)","1700","0","0","0","0","0","0"
"4279","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:46:38","https://twitter.com/web/statuses/1629779967528820739","Twitter","Negative","@aintyourworld (MIA)","558","0","0","0","0","0","0"
"4280","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:45:52","https://twitter.com/web/statuses/1629779772191694848","Twitter","Negative","@virariany (Vira Riany (Taylor's Version))","447","0","0","0","0","0","0"
"4281","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:44:45","https://twitter.com/web/statuses/1629779490854539266","Twitter","Negative","@iunsuneon (Ã°ÂŸÂŒÂ“ Valar Morghulis Ã°ÂŸÂŒÂ“)","868","0","0","0","0","0","0"
"4282","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:43:33","https://twitter.com/web/statuses/1629779191645474818","Twitter","Negative","@zauttt (Zami)","36","0","0","0","0","0","0"
"4283","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:42:43","https://twitter.com/web/statuses/1629778981619892226","Twitter","Negative","@prfctchocolate (a person/sedang stress)","11","0","0","0","0","0","0"
"4284","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:42:33","https://twitter.com/web/statuses/1629778938074652673","Twitter","Negative","@dkfvldksl_ (Ã«Â°Â•Ã¬Â°Â¬Ã¬Â—Â´ Ã¬Â™Â€Ã¬ÂÂ´Ã«Â¸ÂŒÃ°ÂŸÂ”Â¥)","563","0","0","0","0","0","0"
"4285","mention","kata w teh pak rafael mendingan mah childfree ya","2023-02-26 16:42:29","https://twitter.com/web/statuses/1629778923583311873","Twitter","Negative","@fevi_istiaan (Caramel Chocolate)","1045","0","0","0","0","0","0"
"4286","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:41:32","https://twitter.com/web/statuses/1629778683379716097","Twitter","Negative","@sebutsajakucing (Kucing Siluman)","79","0","0","0","0","0","0"
"4287","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:41:03","https://twitter.com/web/statuses/1629778562441158657","Twitter","Negative","@Dheeeo1 (Hasbi Has)","48","0","0","0","0","0","0"
"4288","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:40:12","https://twitter.com/web/statuses/1629778346879107072","Twitter","Negative","@taliwang98 (Sone Angkatan 2010)","42","0","0","0","0","0","0"
"4289","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:39:08","https://twitter.com/web/statuses/1629778080276553728","Twitter","Negative","@rusmanadidaya (Rusman Adidaya)","2929","0","0","0","0","0","0"
"4290","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:38:33","https://twitter.com/web/statuses/1629777931181645824","Twitter","Negative","@ci_men99mufc (Ã°ÂŸÂ˜Â»)","10","0","0","0","0","0","0"
"4291","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:54","https://twitter.com/web/statuses/1629777518223032320","Twitter","Negative","@saltychizy (apaan)","18","0","0","0","0","0","0"
"4292","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:41","https://twitter.com/web/statuses/1629777460760805376","Twitter","Negative","@barker121289 (Ã°ÂŸÂ—Â¿)","5","0","0","0","0","0","0"
"4293","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:34","https://twitter.com/web/statuses/1629777434529906688","Twitter","Negative","@Liskai_ginting (S K Y)","1115","0","0","0","0","0","0"
"4294","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:25","https://twitter.com/web/statuses/1629777395006992384","Twitter","Negative","@sashalsasa (Ã°ÂŸÂ¥Â€)","233","0","0","0","0","0","0"
"4295","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:25","https://twitter.com/web/statuses/1629777395996852229","Twitter","Negative","@MitaTermita (Mita Termita)","0","0","0","0","0","0","0"
"4296","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:13","https://twitter.com/web/statuses/1629777343698067456","Twitter","Negative","@wibowodwicahyo (Dwi Cahyo Wibowo)","538","0","0","0","0","0","0"
"4297","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:04","https://twitter.com/web/statuses/1629777309325729793","Twitter","Negative","@R7ser (R7)","337","0","0","0","0","0","0"
"4298","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:36:04","https://twitter.com/web/statuses/1629777305479569408","Twitter","Negative","@ryuseikyo (ÃŠÂ³ÃŠÂ¸Ã¡ÂµÂ˜Ã‹Â¢Ã¡Â´Â±Ã¡Â´ÂµÃ¡ÂµÂÃŠÂ¸Ã¡ÂµÂ’)","20","0","0","0","0","0","0"
"4299","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:35:52","https://twitter.com/web/statuses/1629777255470862337","Twitter","Negative","@AddLagii (Rain__Ã°ÂŸÂŒÂ§)","11","0","0","0","0","0","0"
"4300","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:35:08","https://twitter.com/web/statuses/1629777073199022081","Twitter","Negative","@swagernizzz (eizy.)","155","0","0","0","0","0","0"
"4301","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:34:04","https://twitter.com/web/statuses/1629776805434634240","Twitter","Negative","@kevinnftc (kevin)","7","0","0","0","0","0","0"
"4302","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:32:00","https://twitter.com/web/statuses/1629776282815979521","Twitter","Negative","@Santo_Rias (Aang Ritonga)","451","0","0","0","0","0","0"
"4303","mention","childfree atau engga tetep ayo. ayo nikah sama aku maksudnya.","2023-02-26 16:31:20","https://twitter.com/web/statuses/1629776117216468992","Twitter","Positive","@pinknocio (Ã°ÂŸÂ¦Â„)","61","0","0","0","0","0","0"
"4304","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:31:03","https://twitter.com/web/statuses/1629776043061186562","Twitter","Negative","@ameeratoer (Ã¬Â•Â„Ã«Â¯Â¸Ã«ÂÂ¼Ã­Â†Â Ã«Â¥Â´ Ã«ÂÂ¼Ã¬Â˜Â¤Ã«Â‹Â¿)","682","0","0","0","0","0","0"
"4305","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:30:31","https://twitter.com/web/statuses/1629775908600176641","Twitter","Negative","@DegaNugraha (Ir. Angga Nugraha Ã°ÂŸÂ•Â‰)","470","0","0","0","0","0","0"
"4306","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:30:28","https://twitter.com/web/statuses/1629775896734502912","Twitter","Negative","@lnuypi (shÃƒÂ¨)","426","0","0","0","0","0","0"
"4307","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:29:46","https://twitter.com/web/statuses/1629775723610378242","Twitter","Negative","@erfasmaulana (M Erfas Maulana)","301","0","0","0","0","0","0"
"4308","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:29:19","https://twitter.com/web/statuses/1629775609365954562","Twitter","Negative","@AkangOnce (atharÃ°ÂŸÂ¦Â–)","821","0","0","0","0","0","0"
"4309","mention","Sebuah alasan untuk childfree","2023-02-26 16:28:50","https://twitter.com/web/statuses/1629775485860462592","Twitter","Negative","@kapasgoo (Ket mencintai Tawan)","1492","0","0","0","0","0","0"
"4310","rt","RT @kegblgnunfaedh Kadang heran, kenapa orang kaya rata-rata punya anaknya satu atau dua malah skrg banyak yg lebih milih childfree. Sedangkan orang miskin yg ngurus dirinya sendiri aja masih kesusahan punya anak gak kira-kira? 
Hmm kasian sama anaknya si","2023-02-26 16:28:06","https://twitter.com/web/statuses/1629775300635815936","Twitter","Positive","@AndiniFijry (FijryAndini)","3","0","0","0","0","0","0"
"4311","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:27:02","https://twitter.com/web/statuses/1629775032712040448","Twitter","Negative","@cenillupis (Telor Mata Sapi)","1197","0","0","0","0","0","0"
"4312","rt","RT @AREAJULID Orang yang notabennya hidup tercukupi memilih childfree, tapi orang yang kurang mampu malah pengen punya banyak anak. Padahal mengurus anak dan mendidik juga gak mudah. [RE EIRENEISSANCE]","2023-02-26 16:24:39","https://twitter.com/web/statuses/1629774434902081537","Twitter","Positive","@ncakep (nyÃ…Âi)","465","0","0","0","0","0","0"
"4313","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:24:35","https://twitter.com/web/statuses/1629774415583150080","Twitter","Negative","@r_moerisons (Casemiro)","275","0","0","0","0","0","0"
"4314","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:24:32","https://twitter.com/web/statuses/1629774406343086080","Twitter","Negative","@chaan_j (Chan)","10","0","0","0","0","0","0"
"4315","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:24:24","https://twitter.com/web/statuses/1629774372687982592","Twitter","Negative","@salahServ3rrrr (aulealeo)","116","0","0","0","0","0","0"
"4316","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:24:03","https://twitter.com/web/statuses/1629774284091695104","Twitter","Negative","@Mitsuki1804_ (ThumbelinaÃ°ÂŸÂÂ°Ã°ÂŸÂŒÂ¸)","418","0","0","0","0","0","0"
"4317","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:23:28","https://twitter.com/web/statuses/1629774137580466176","Twitter","Negative","@AbdulRo85779011 (Abdul Rozzaq)","13","0","0","0","0","0","0"
"4318","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:23:00","https://twitter.com/web/statuses/1629774020005740545","Twitter","Negative","@Delisa_Lockey (DEDEK DELI........SA Ã°ÂŸÂ’ÂÃ¢ÂšÂ½Ã¯Â¸ÂÃ°ÂŸÂÂÃ°ÂŸÂÂ¸ Ã¢ÂœÂ±Ã¢ÂÂµ Ã°ÂŸÂ—Â Ã°ÂŸÂ’•Ã°ÂŸÂÂ°Ã°ÂŸÂ¦Â¥)","1652","0","0","0","0","0","0"
"4319","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:22:24","https://twitter.com/web/statuses/1629773869438607361","Twitter","Negative","@nonmolare (L1 + Ã¢ÂˆÂ†)","1196","0","0","0","0","0","0"
"4320","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:21:00","https://twitter.com/web/statuses/1629773517595217922","Twitter","Negative","@nacutiepie (nanadalem)","351","0","0","0","0","0","0"
"4321","rt","RT @AREAJULID Orang yang notabennya hidup tercukupi memilih childfree, tapi orang yang kurang mampu malah pengen punya banyak anak. Padahal mengurus anak dan mendidik juga gak mudah. [RE EIRENEISSANCE]","2023-02-26 16:20:44","https://twitter.com/web/statuses/1629773446552109056","Twitter","Positive","@Suci29657086 (Suci)","1","0","0","0","0","0","0"
"4322","mention","MALES BANGET EMANG cewek yg keliatan mandiri langsung dicap childfreeÃ°ÂŸÂ™Â‚ gue kemarin juga digituin sama temen gue (cowo) tiba-tiba nuduh ""Lo mandiri banget pasti childfree ya"" DAN 3 ORANG YANG NGOMONG KAYAK?!?!","2023-02-26 16:20:34","https://twitter.com/web/statuses/1629773408614350848","Twitter","Positive","@lhaechanie_ (Ã°ÂÂÂŠÃ°ÂÂÂ¢Ã°ÂÂÂ§Ã°ÂÂÂšÃ°ÂÂÂ§Ã°ÂŸÂÂ»)","1969","0","0","0","0","0","0"
"4323","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:20:30","https://twitter.com/web/statuses/1629773391074033666","Twitter","Negative","@yourdailyhoman (Ã­ÂÂ´Ã«ÂÂ¼Ã«Â¦Â¬Ã¬Â‹Â¸)","3762","0","0","0","0","0","0"
"4324","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:20:16","https://twitter.com/web/statuses/1629773328948006912","Twitter","Negative","@asnamaulian (asnaMasna)","386","0","0","0","0","0","0"
"4325","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:20:12","https://twitter.com/web/statuses/1629773312971907078","Twitter","Negative","@firmanxazizi (firgirl)","202","0","0","0","0","0","0"
"4326","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:19:33","https://twitter.com/web/statuses/1629773149771563009","Twitter","Negative","@lidianufidtl (ldy)","1360","0","0","0","0","0","0"
"4327","reply","@tanyarlfes tpi jjur gw ga yakin sih,org indo tuh prcya anak sbgai jaminan hidup wktu tuaÃ°ÂŸÂ˜Â‚,liat tuh soal yg msalah childfree kmrin bnyk bgt yg kontra childfree pdhl bagus","2023-02-26 16:19:26","https://twitter.com/web/statuses/1629773122986737676","Twitter","Positive","@sslyn12 (ini bukan nama)","17","0","0","0","0","0","0"
"4328","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-02-26 16:19:14","https://twitter.com/web/statuses/1629773069920382977","Twitter","Negative","@awandanbulan (naura besari)","7447","0","0","0","0","0","0"
